file,lines,classification,reason
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/brief.md,56,KEEP_MD,"Research brief for the chapter on the creation of ImageNet."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/infrastructure-log.md,35,KEEP_MD,"System details for the ImageNet construction and verification pipeline."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/open-questions.md,30,KEEP_MD,"Unresolved research points on ImageNet's development and reception."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/people.md,19,KEEP_MD,"Bios for the ImageNet team and the WordNet authors."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/scene-sketches.md,41,KEEP_MD,"Narrative beats for the construction of ImageNet."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/sources.md,96,KEEP_MD,"Source index for WordNet, ImageNet, and the ILSVRC challenge."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/tier3-proposal.md,70,KEEP_MD,"Active proposal for reader aids in the ImageNet chapter."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/tier3-review.md,45,KEEP_MD,"Review record for reader aids in the ImageNet chapter."
docs/research/ai-history/chapters/ch-40-data-becomes-infrastructure/timeline.md,12,KEEP_MD,"Chronological milestones for WordNet and the ImageNet project."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/brief.md,55,KEEP_MD,"Research brief for the chapter on early GPU machine learning."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/infrastructure-log.md,36,KEEP_MD,"Hardware and API details of the pre-CUDA ""graphics hack"" era."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/open-questions.md,24,KEEP_MD,"Research gaps for the history of GPGPU and early ML speedups."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/people.md,19,KEEP_MD,"Key researchers who demonstrated neural networks on graphics hardware."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/scene-sketches.md,31,KEEP_MD,"Narrative beats for the ""Graphics Hack"" chapter research."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/sources.md,83,KEEP_MD,"Verified source index for early GPGPU and shader-based ML."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/tier3-proposal.md,57,KEEP_MD,"Reader aid proposal for the Graphics Hack chapter."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/tier3-review.md,34,KEEP_MD,"Review record for reader aids in Chapter 41."
docs/research/ai-history/chapters/ch-41-the-graphics-hack/timeline.md,9,KEEP_MD,"Timeline of the programmable shader turn and early GPU ML papers."
docs/research/ai-history/chapters/ch-42-cuda/brief.md,58,KEEP_MD,"Research brief for the chapter on the launch and architecture of CUDA."
docs/research/ai-history/chapters/ch-42-cuda/infrastructure-log.md,36,KEEP_MD,"Technical specs of the G80 architecture and the CUDA memory model."
docs/research/ai-history/chapters/ch-42-cuda/open-questions.md,28,KEEP_MD,"Unresolved questions on the development and early adoption of CUDA."
docs/research/ai-history/chapters/ch-42-cuda/people.md,23,KEEP_MD,"Biographies of the CUDA creators and G80 architects at NVIDIA."
docs/research/ai-history/chapters/ch-42-cuda/scene-sketches.md,31,KEEP_MD,"Narrative beats for the ""CUDA"" chapter research."
docs/research/ai-history/chapters/ch-42-cuda/sources.md,85,KEEP_MD,"Verified source index for G80 architecture and the CUDA programming model."
docs/research/ai-history/chapters/ch-42-cuda/tier3-proposal.md,63,KEEP_MD,"Reader aid proposal for the CUDA chapter."
docs/research/ai-history/chapters/ch-42-cuda/tier3-review.md,33,KEEP_MD,"Review record of Tier 3 elements for the CUDA chapter."
docs/research/ai-history/chapters/ch-42-cuda/timeline.md,15,ARCHIVE,"Completed historical timeline for the CUDA chapter research phase."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/brief.md,58,ARCHIVE,"Research brief for Chapter 43, completed and ready for archival."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/infrastructure-log.md,35,ARCHIVE,"Log of technical infrastructure for ImageNet research, now historical."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/open-questions.md,32,ARCHIVE,"Tracking of research gaps for Chapter 43, now resolved or superseded."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/people.md,26,ARCHIVE,"List of core actors and competitors for Chapter 43 research."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/scene-sketches.md,41,ARCHIVE,"Narrative scene outlines for the ImageNet chapter research phase."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/sources.md,105,MIGRATE_HTML,"Contains complex verification and source tables requiring structured HTML rendering."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/tier3-proposal.md,47,ARCHIVE,"Completed proposal for Tier 3 reader aids for the ImageNet chapter."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/tier3-review.md,25,ARCHIVE,"Final review of Tier 3 reader aids for the ImageNet chapter."
docs/research/ai-history/chapters/ch-43-the-imagenet-smash/timeline.md,18,ARCHIVE,"Event chronology for Chapter 43 research, moved to archive."
docs/research/ai-history/chapters/ch-44-the-latent-space/brief.md,51,ARCHIVE,"Research brief for Chapter 44, outlining the thesis and scope of Word2Vec."
docs/research/ai-history/chapters/ch-44-the-latent-space/infrastructure-log.md,42,ARCHIVE,"Technical infrastructure details for the latent space research phase."
docs/research/ai-history/chapters/ch-44-the-latent-space/open-questions.md,26,ARCHIVE,"Research gaps and scope decisions for the Word2Vec chapter."
docs/research/ai-history/chapters/ch-44-the-latent-space/people.md,23,ARCHIVE,"Map of core and supporting actors for Chapter 44 research."
docs/research/ai-history/chapters/ch-44-the-latent-space/scene-sketches.md,36,ARCHIVE,"Narrative scene outlines for the latent space chapter development."
docs/research/ai-history/chapters/ch-44-the-latent-space/sources.md,94,MIGRATE_HTML,"Dense source and claim tables for Chapter 44 that would benefit from HTML."
docs/research/ai-history/chapters/ch-44-the-latent-space/tier3-proposal.md,59,ARCHIVE,"Proposed reader aids for Chapter 44, completed for archival."
docs/research/ai-history/chapters/ch-44-the-latent-space/tier3-review.md,23,ARCHIVE,"Final review of reader aids for Chapter 44, marking phase completion."
docs/research/ai-history/chapters/ch-44-the-latent-space/timeline.md,11,ARCHIVE,"Historical chronology of distributional semantics and Word2Vec."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/brief.md,56,ARCHIVE,"Research brief for Chapter 45, covering GAN history and thesis."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/infrastructure-log.md,30,ARCHIVE,"Technical log of GAN computing infrastructure and milestones."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/open-questions.md,28,ARCHIVE,"Unresolved claims and source access needs for Chapter 45 research."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/people.md,34,ARCHIVE,"Identification of core authors and researchers in the GAN lineage."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/scene-sketches.md,31,ARCHIVE,"Outlines for key narrative moments in GAN development history."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/sources.md,91,MIGRATE_HTML,"Highly structured source and claim tables for GAN research verification."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/tier3-proposal.md,82,ARCHIVE,"Detailed Tier 3 proposal for GAN reader aids, ready for archival."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/tier3-review.md,21,ARCHIVE,"Review of Tier 3 aids for Chapter 45, documenting final decisions."
docs/research/ai-history/chapters/ch-45-generative-adversarial-networks/timeline.md,12,ARCHIVE,"Chronology of GAN publications and high-resolution face generation milestones."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/brief.md,59,ARCHIVE,"Research brief for Chapter 46, analyzing LSTM and the recurrent bottleneck."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/infrastructure-log.md,42,ARCHIVE,"Log of recurrent model computing shapes and training constraints."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/open-questions.md,27,ARCHIVE,"Tracking of research gaps and verification needs for the LSTM chapter."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/people.md,22,ARCHIVE,"Cast of actors from early RNN analysis to Transformer bottleneck diagnosis."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/scene-sketches.md,57,ARCHIVE,"Narrative sketches for the transition from RNNs to modern sequence models."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/sources.md,82,MIGRATE_HTML,"Structured tables verifying LSTM and sequential computation claims."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/tier3-proposal.md,81,ARCHIVE,"Proposed Tier 3 reader aids for the recurrent bottleneck chapter."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/tier3-review.md,21,ARCHIVE,"Review of Tier 3 aids for Chapter 46, documenting final decisions."
docs/research/ai-history/chapters/ch-46-the-recurrent-bottleneck/timeline.md,11,ARCHIVE,"Historical timeline of LSTM development and the sequential wall diagnosis."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/brief.md,57,ARCHIVE,"Research brief for Chapter 47, focusing on ResNet and the degradation problem."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/infrastructure-log.md,36,ARCHIVE,"Technical details of ImageNet scaling and deep vision model training."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/open-questions.md,26,ARCHIVE,"Unresolved claims regarding ResNet hardware and Highway Network influence."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/people.md,24,ARCHIVE,"Map of actors involved in the shift from AlexNet to very deep ResNets."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/scene-sketches.md,41,ARCHIVE,"Scene outlines for the story of residual learning and depth victory."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/sources.md,81,MIGRATE_HTML,"Dense source tables for ResNet research and ImageNet result verification."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/tier3-proposal.md,61,ARCHIVE,"Tier 3 aid proposal for the deep vision chapter, ready for archival."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/tier3-review.md,21,ARCHIVE,"Final review of Tier 3 reader aids for the ResNet chapter."
docs/research/ai-history/chapters/ch-47-the-depths-of-vision/timeline.md,11,ARCHIVE,"Chronology of the depth escalation in computer vision from 2012 to 2016."
docs/research/ai-history/chapters/ch-48-alphago/brief.md,56,ARCHIVE,"Research brief for Chapter 48, covering the AlphaGo matches and thesis."
docs/research/ai-history/chapters/ch-48-alphago/infrastructure-log.md,33,ARCHIVE,"Log of computing infrastructure used in AlphaGo training and matches."
docs/research/ai-history/chapters/ch-48-alphago/open-questions.md,26,ARCHIVE,"Research gaps concerning live match hardware and specific Lee Sedol facts."
docs/research/ai-history/chapters/ch-48-alphago/people.md,22,ARCHIVE,"Identification of researchers, players, and commentators in the AlphaGo story."
docs/research/ai-history/chapters/ch-48-alphago/scene-sketches.md,39,ARCHIVE,"Outlines for the physical and technical drama of the Seoul match."
docs/research/ai-history/chapters/ch-48-alphago/sources.md,91,MIGRATE_HTML,"Structured claim and source tables for the AlphaGo research phase."
docs/research/ai-history/chapters/ch-48-alphago/tier3-proposal.md,65,ARCHIVE,"Proposed Tier 3 reader aids for the AlphaGo chapter."
docs/research/ai-history/chapters/ch-48-alphago/tier3-review.md,21,ARCHIVE,"Review of AlphaGo reader aids, concluding the Tier 3 design phase."
docs/research/ai-history/chapters/ch-48-alphago/timeline.md,25,ARCHIVE,"Detailed chronology of AlphaGo milestones from Fan Hui to Lee Sedol."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/brief.md,57,ARCHIVE,"Research brief for Chapter 49, focusing on the Google TPU v1 story."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/infrastructure-log.md,36,ARCHIVE,"Technical log of TPU matrix units, memory, and systolic dataflow."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/open-questions.md,26,ARCHIVE,"Tracking of research gaps regarding TPU deployment scale and cost."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/people.md,24,ARCHIVE,"Cast of architects and leaders involved in Google's custom silicon turn."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/scene-sketches.md,43,ARCHIVE,"Narrative sketches for the custom-silicon economics and benchmark story."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/sources.md,88,MIGRATE_HTML,"Complex tables verifying performance and architecture claims for TPU v1."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/tier3-proposal.md,59,ARCHIVE,"Completed proposal for reader aids in the custom silicon chapter."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/tier3-review.md,21,ARCHIVE,"Final review of reader aids for Chapter 49 research."
docs/research/ai-history/chapters/ch-49-the-custom-silicon/timeline.md,13,ARCHIVE,"Chronology of TPU development from 2013 projection to Cloud TPU release."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/brief.md,46,ARCHIVE,"Research brief for the Transformer chapter, outlining the architectural trade."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/infrastructure-log.md,33,ARCHIVE,"Log of Transformer technical metrics, training hardware, and bottlenecks."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/open-questions.md,19,ARCHIVE,"Unresolved claims and red-line warnings for the Transformer research."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/people.md,20,ARCHIVE,"Identification of the Transformer authors and predecessor figures."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/scene-sketches.md,40,ARCHIVE,"Sketched narrative scenes for the rise of self-attention."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/sources.md,60,MIGRATE_HTML,"Primary source tables for the Transformer and pre-attention research."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/tier3-proposal.md,42,ARCHIVE,"Proposal for reader aids in the Attention Is All You Need chapter."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/tier3-review.md,34,ARCHIVE,"Review of Tier 3 reader aids for the Transformer chapter."
docs/research/ai-history/chapters/ch-50-attention-is-all-you-need/timeline.md,7,ARCHIVE,"Compact chronology of the Transformer's arrival in 2017."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/brief.md,45,ARCHIVE,"Research brief for the chapter on open source distribution infrastructure."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/infrastructure-log.md,29,ARCHIVE,"Technical log of arXiv, GitHub, and framework distribution layers."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/open-questions.md,20,ARCHIVE,"Tracking of gaps in the open-source ML distribution research."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/people.md,12,ARCHIVE,"Actors involved in the infrastructure of open ML research sharing."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/scene-sketches.md,31,ARCHIVE,"Narrative sketches for the evolution of ML research distribution."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/sources.md,62,MIGRATE_HTML,"Source tables linking open distribution platforms and framework releases."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/tier3-proposal.md,44,ARCHIVE,"Proposal for Tier 3 aids in the open source distribution chapter."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/tier3-review.md,34,ARCHIVE,"Final review of reader aids for the distribution layer chapter."
docs/research/ai-history/chapters/ch-51-the-open-source-distribution-layer/timeline.md,12,ARCHIVE,"Chronology of arXiv and GitHub milestones in AI/ML research."
docs/research/ai-history/chapters/ch-52-bidirectional-context/brief.md,46,ARCHIVE,"Research brief for the BERT chapter, covering pre-training economics."
docs/research/ai-history/chapters/ch-52-bidirectional-context/infrastructure-log.md,37,ARCHIVE,"Technical log of BERT model sizes, corpora, and TPU training."
docs/research/ai-history/chapters/ch-52-bidirectional-context/open-questions.md,20,ARCHIVE,"Unresolved claims and research gaps for the BERT chapter."
docs/research/ai-history/chapters/ch-52-bidirectional-context/people.md,18,ARCHIVE,"Map of actors involved in deep bidirectional representation research."
docs/research/ai-history/chapters/ch-52-bidirectional-context/scene-sketches.md,36,ARCHIVE,"Narrative scene outlines for the BERT and bidirectional context story."
docs/research/ai-history/chapters/ch-52-bidirectional-context/sources.md,57,MIGRATE_HTML,"Structured tables verifying BERT's architecture and benchmark success."
docs/research/ai-history/chapters/ch-52-bidirectional-context/tier3-proposal.md,39,ARCHIVE,"Tier 3 aid proposal for the bidirectional context chapter."
docs/research/ai-history/chapters/ch-52-bidirectional-context/tier3-review.md,28,ARCHIVE,"Review of Tier 3 reader aids for the BERT chapter research phase."
docs/research/ai-history/chapters/ch-52-bidirectional-context/timeline.md,6,ARCHIVE,"Compact timeline of the BERT paper and open-source release."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/brief.md,36,ARCHIVE,"Research brief for the chapter on GPT-2, GPT-3, and few-shot learning."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/infrastructure-log.md,18,ARCHIVE,"Technical log of GPT-2 and GPT-3 scaling and training mixtures."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/open-questions.md,20,ARCHIVE,"Tracking of research gaps in the story of few-shot learning."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/people.md,12,ARCHIVE,"Identification of the OpenAI team behind the GPT-2 and GPT-3 milestones."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/scene-sketches.md,31,ARCHIVE,"Narrative sketches for the shift from fine-tuning to in-context learning."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/sources.md,62,MIGRATE_HTML,"Dense source tables verifying GPT scale and zero-shot performance claims."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/tier3-proposal.md,40,ARCHIVE,"Proposed Tier 3 reader aids for the few-shot learning chapter."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/tier3-review.md,36,ARCHIVE,"Final review of reader aids for the GPT-2 and GPT-3 research."
docs/research/ai-history/chapters/ch-53-the-dawn-of-few-shot-learning/timeline.md,8,ARCHIVE,"Chronology of GPT releases and the dawn of the prompt era."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/brief.md,36,KEEP_MD,"Active research brief for chapter on Hugging Face."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/infrastructure-log.md,17,KEEP_MD,"Technical metrics for Hugging Face infrastructure."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/open-questions.md,21,KEEP_MD,"Tracking research gaps for the Hugging Face chapter."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/people.md,11,KEEP_MD,"Key actors involved in Hugging Face's history."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/scene-sketches.md,25,KEEP_MD,"Structural planning for chapter narrative scenes."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/sources.md,59,KEEP_MD,"Source verification table for chapter 54 claims."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/tier3-proposal.md,31,KEEP_MD,"Proposal for Tier 3 reader aids (pull-quotes/asides)."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/tier3-review.md,34,KEEP_MD,"Editorial review of the Tier 3 aids proposal."
docs/research/ai-history/chapters/ch-54-the-hub-of-weights/timeline.md,8,KEEP_MD,"Chronological milestones for the Hugging Face ecosystem."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/brief.md,36,KEEP_MD,"Active research brief for chapter on scaling laws."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/infrastructure-log.md,16,KEEP_MD,"Technical parameters of Kaplan/Chinchilla scaling laws."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/open-questions.md,18,KEEP_MD,"Tracking gaps in scaling law research."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/people.md,10,KEEP_MD,"Researchers involved in the scaling laws and Bitter Lesson papers."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/scene-sketches.md,26,KEEP_MD,"Narrative structure for the scaling laws chapter."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/sources.md,45,KEEP_MD,"Verified sources for scaling law empirical claims."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/tier3-proposal.md,36,KEEP_MD,"Proposed reader aids for the scaling laws chapter."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/tier3-review.md,41,KEEP_MD,"Review of proposed pull-quotes and sidebars for scaling laws."
docs/research/ai-history/chapters/ch-55-the-scaling-laws/timeline.md,6,KEEP_MD,"Timeline of scaling law research and corrections."
docs/research/ai-history/chapters/ch-56-the-megacluster/brief.md,37,KEEP_MD,"Research brief for chapter on OpenAI/Microsoft infrastructure."
docs/research/ai-history/chapters/ch-56-the-megacluster/infrastructure-log.md,39,KEEP_MD,"Hardware and organizational details of the 2020 supercomputer."
docs/research/ai-history/chapters/ch-56-the-megacluster/open-questions.md,15,KEEP_MD,"Remaining gaps in infrastructure and capital research."
docs/research/ai-history/chapters/ch-56-the-megacluster/people.md,16,KEEP_MD,"Corporate and technical leads for the Microsoft/OpenAI deal."
docs/research/ai-history/chapters/ch-56-the-megacluster/scene-sketches.md,26,KEEP_MD,"Scene planning for the megacluster industrial narrative."
docs/research/ai-history/chapters/ch-56-the-megacluster/sources.md,55,KEEP_MD,"Verified sources for partnership and supercomputer specs."
docs/research/ai-history/chapters/ch-56-the-megacluster/tier3-proposal.md,36,KEEP_MD,"Proposed pull-quotes for the megacluster chapter."
docs/research/ai-history/chapters/ch-56-the-megacluster/tier3-review.md,36,KEEP_MD,"Review of reader aids for the megacluster chapter."
docs/research/ai-history/chapters/ch-56-the-megacluster/timeline.md,7,KEEP_MD,"Chronological milestones of the MSFT/OpenAI partnership."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/brief.md,39,KEEP_MD,"Research brief for chapter on InstructGPT and RLHF."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/infrastructure-log.md,34,KEEP_MD,"Technical details of the RLHF training pipeline."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/open-questions.md,16,KEEP_MD,"Research gaps for alignment and behavioral training."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/people.md,19,KEEP_MD,"Alignment researchers and labeling teams involved."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/scene-sketches.md,31,KEEP_MD,"Planning scenes for the InstructGPT development story."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/sources.md,53,KEEP_MD,"Verified sources for RLHF and preference learning."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/tier3-proposal.md,37,KEEP_MD,"Reader aid proposal for the alignment chapter."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/tier3-review.md,36,KEEP_MD,"Review of alignment chapter reader aids."
docs/research/ai-history/chapters/ch-57-the-alignment-problem/timeline.md,7,KEEP_MD,"Timeline of alignment research from 2017 to InstructGPT."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/brief.md,42,KEEP_MD,"Research brief for chapter on diffusion models."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/infrastructure-log.md,25,KEEP_MD,"Technical metrics for diffusion training and latency."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/open-questions.md,14,KEEP_MD,"Tracking gaps in diffusion model history."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/people.md,20,KEEP_MD,"Key researchers behind DDPM and Stable Diffusion."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/scene-sketches.md,26,KEEP_MD,"Scene sketches for the visual synthesis narrative."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/sources.md,71,KEEP_MD,"Primary sources for diffusion and latent synthesis."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/tier3-proposal.md,30,KEEP_MD,"Reader aid proposal for the diffusion chapter."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/tier3-review.md,38,KEEP_MD,"Technical review of diffusion chapter math aids."
docs/research/ai-history/chapters/ch-58-the-math-of-noise/timeline.md,8,KEEP_MD,"Timeline of diffusion development 2015-2022."
docs/research/ai-history/chapters/ch-59-the-product-shock/brief.md,42,KEEP_MD,"Research brief for chapter on ChatGPT's launch."
docs/research/ai-history/chapters/ch-59-the-product-shock/infrastructure-log.md,21,KEEP_MD,"Metrics for ChatGPT adoption and Azure scaling."
docs/research/ai-history/chapters/ch-59-the-product-shock/open-questions.md,14,KEEP_MD,"Gaps in the product shock and search response narrative."
docs/research/ai-history/chapters/ch-59-the-product-shock/people.md,23,KEEP_MD,"Public faces and institutional actors for ChatGPT."
docs/research/ai-history/chapters/ch-59-the-product-shock/scene-sketches.md,26,KEEP_MD,"Scene sketches for the product and institutional reaction."
docs/research/ai-history/chapters/ch-59-the-product-shock/sources.md,72,KEEP_MD,"Primary sources for ChatGPT launch and reaction."
docs/research/ai-history/chapters/ch-59-the-product-shock/tier3-proposal.md,44,KEEP_MD,"Proposed reader aids for the product shock chapter."
docs/research/ai-history/chapters/ch-59-the-product-shock/tier3-review.md,38,KEEP_MD,"Editorial review of ChatGPT chapter aids."
docs/research/ai-history/chapters/ch-59-the-product-shock/timeline.md,13,KEEP_MD,"Timeline of ChatGPT and the 2023 product race."
docs/research/ai-history/chapters/ch-60-the-agent-turn/brief.md,97,KEEP_MD,"Research brief for chapter on RAG and AI agents."
docs/research/ai-history/chapters/ch-60-the-agent-turn/infrastructure-log.md,32,KEEP_MD,"Technical components of the RAG and tool-use stack."
docs/research/ai-history/chapters/ch-60-the-agent-turn/open-questions.md,16,KEEP_MD,"Gaps in the early agent and framework history."
docs/research/ai-history/chapters/ch-60-the-agent-turn/people.md,21,KEEP_MD,"Researchers and framework authors for agents."
docs/research/ai-history/chapters/ch-60-the-agent-turn/scene-sketches.md,31,KEEP_MD,"Narrative scenes for the operational/agent turn."
docs/research/ai-history/chapters/ch-60-the-agent-turn/sources.md,79,KEEP_MD,"Primary sources for RAG, ReAct, and Toolformer."
docs/research/ai-history/chapters/ch-60-the-agent-turn/tier3-proposal.md,44,KEEP_MD,"Proposed pull-quotes for the agent chapter."
docs/research/ai-history/chapters/ch-60-the-agent-turn/tier3-review.md,39,KEEP_MD,"Review of reader aids for the agent turn."
docs/research/ai-history/chapters/ch-60-the-agent-turn/timeline.md,14,KEEP_MD,"Timeline of retrieval and agent development 2020-2023."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/brief.md,79,KEEP_MD,"Research brief for chapter on distributed training systems."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/infrastructure-log.md,26,KEEP_MD,"Technical metrics for pipeline and tensor parallelism."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/open-questions.md,13,KEEP_MD,"Gaps in distributed systems and parallelism research."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/people.md,23,KEEP_MD,"Authors of GPipe, Megatron, and ZeRO papers."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/scene-sketches.md,32,KEEP_MD,"Scene sketches for the training infrastructure story."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/sources.md,62,KEEP_MD,"Primary sources for distributed training scale."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/tier3-proposal.md,41,KEEP_MD,"Reader aid proposal for the training scale chapter."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/tier3-review.md,37,KEEP_MD,"Review of training scale chapter aids."
docs/research/ai-history/chapters/ch-61-the-physics-of-scale/timeline.md,10,KEEP_MD,"Timeline of distributed training milestones."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/brief.md,76,KEEP_MD,"Research brief for chapter on multimodal models."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/infrastructure-log.md,51,KEEP_MD,"Technical metrics for vision-language systems."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/open-questions.md,30,KEEP_MD,"Tracking gaps in multimodal and video research."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/people.md,44,KEEP_MD,"Research teams for CLIP, Flamingo, and Sora."
docs/research/ai-history/chapters/ch-62-multimodal-convergence/scene-sketches.md,76,KEEP_MD,"Narrative scenes for multimodal convergence."
